id,documentation,thriller,sport,history,scifi,european,romance,horror,war,action,crime,reality,animation,family,drama,fantasy,comedy,western,music
tm7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm76217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm91651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm97393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm78018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm90592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm4872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm110541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm161054,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm62513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm160483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm141685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm67239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm3021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm60305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm67092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm72295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm1454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm112317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm82574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm64710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm75668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm84573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm87968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm63613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm63504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm95977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm76325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm5618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm117183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm88215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
tm1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ts22470,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tm189724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm74066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm114017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
tm81911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tm562,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
ts30718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tm2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tm73079,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tm130611,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm58193,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm102135,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm42943,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
tm186525,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
tm32115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm105286,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
tm14236,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
tm124682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
tm121851,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm37937,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
tm111159,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
tm91105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm11010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts28051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
tm92586,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm54168,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm47427,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
tm41096,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm92967,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm120497,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm87467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm124852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
tm51992,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0
tm51953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts24939,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
tm56825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm45750,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
tm79567,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
tm123901,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm96700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm68472,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm12159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm324940,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
tm15888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm66587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm59862,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm119319,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
tm87512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
tm30426,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
tm7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm156939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm183361,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tm112491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
tm91299,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0
ts27944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tm73745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm115739,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
tm44585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm124019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm91078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tm18794,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm42937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm78765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm107435,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
tm88710,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm124426,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
tm67783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
tm152094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm11266,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm109409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm181425,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
tm104617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm98555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm19764,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm1027745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm15129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm24673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm90286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm111322,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm95184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
tm15819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm10775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tm47139,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm153909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
tm218826,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm60333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm79554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm107673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
tm260657,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm107951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm19308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm61982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tm894355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm205517,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
tm109842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm58414,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm123160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm59473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm230979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm895685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm133398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm918170,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm109497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm102930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm105638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm74573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm110618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm60664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm137469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm94576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm129658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm19229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm757109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm55594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm106320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm847798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm19438,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ts20711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tm147893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tm49092,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
tm47587,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
ts15377,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
tm21021,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
tm131031,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
tm155184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm142764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm173648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
tm116020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm46793,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tm19084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm127019,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
ts146,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0
tm3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tm131193,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ts11857,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0
ts22529,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
tm54457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm127015,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
ts22521,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0
tm125611,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
tm171883,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm116429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ts233,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
tm139255,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
ts22183,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
tm45667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm57222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts21039,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
ts21976,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm128057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm156156,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
ts28737,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
tm126966,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
tm152805,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
tm164406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm146813,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
tm160651,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
tm23825,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm66657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
tm123092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm111692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm152951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm135273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm126783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tm120517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm341045,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
tm19762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm131374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm46878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm120337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm176458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm141214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm117853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm26441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tm874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ts2431,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
tm18191,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ts21709,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0
tm189317,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm55150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tm19613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ts22158,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
ts8909,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm7861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm57184,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
ts6600,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
tm11036,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tm5330,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm124857,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
tm190977,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
tm26792,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
ts21697,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
tm105031,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
tm189771,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
tm4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tm57241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
tm190949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tm190696,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
tm185041,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
ts21037,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0
tm124456,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm14765,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm113629,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
tm118953,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
tm127070,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ts21272,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm62982,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm123824,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
tm53427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tm191537,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
tm66175,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
tm103448,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
tm6899,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
tm105016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
tm190043,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm10470,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
ts5504,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ts20968,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
tm44033,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1
ts21059,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
tm190165,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
tm109272,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
tm190870,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
tm130837,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
tm184147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tm40070,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm9048,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0
tm119659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm8912,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
tm20705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts21291,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tm131129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
ts22130,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
tm22497,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
tm189664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm38184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ts14804,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0
tm62353,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
tm12122,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
tm1695,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
tm115014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
ts10198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm108880,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
ts21702,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
tm11864,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
tm189008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm104563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts20699,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
ts43344,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tm49681,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
tm192747,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
tm63063,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
tm119015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tm130852,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ts21195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm117838,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tm14980,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
tm12374,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
ts12215,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0
tm111327,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
ts22263,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
ts22023,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
tm113048,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
ts25438,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
tm39792,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
ts9805,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ts20967,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tm10920,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
tm11400,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
tm192728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm67505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ts20912,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
ts20689,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
tm61321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm43588,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm113590,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ts12322,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
tm42549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm104241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm24436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tm61632,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tm51884,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
tm110769,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
tm191826,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
tm13851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
tm187779,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
tm118708,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tm560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tm193086,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
tm190553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
