id,imdb_id,imdb_score,imdb_votes,tmdb_score,tmdb_popularity
tm818239,tt10530392,5.3,901,0.0,1.904
ts222980,tt11194508,4.8,2206,10.0,1.797
ts221151,tt10977486,6.9,589,6.0,1.19
tm468724,,,,0.0,3.534
tm469510,tt4355838,5.6,1928,0.0,0.717
tm845607,tt11313068,5.2,130,6.9,8.492
tm926528,tt11651796,6.9,14464,7.3,3.757
tm1013697,tt13809646,4.0,136,0.0,2.577
tm854454,tt11531530,6.9,2923,0.0,3.258
ts269085,,,,,2.576
ts269073,tt13452100,4.6,10157,5.5,1.363
tm473813,tt10243678,6.5,4828,0.0,4.727
tm1226722,tt11638656,4.4,291,5.7,1.68
tm863611,tt11230868,7.5,3380,0.0,
tm998899,tt13297136,6.4,656,0.0,4.522
tm826875,tt10715194,5.3,1289,0.0,5.563
ts258169,tt13255112,5.9,304,6.7,5.464
tm845370,,,,0.0,2.196
ts92405,tt9359294,5.3,2713,7.0,2.372
tm452900,tt9046562,7.3,808,0.0,2.55
tm918962,tt8675288,4.9,1800,6.2,17.412
tm908128,tt8747450,6.9,7136,0.0,1.967
tm1026231,,,,0.0,1.554
ts223110,tt11168116,6.9,618,7.7,2.274
tm882606,tt8976418,7.1,358,6.0,1.974
ts218776,tt10753590,6.9,258,10.0,1.225
tm473647,tt9046576,6.9,650,6.4,2.952
tm830994,,,,0.0,1.425
tm452574,tt8101766,7.2,1750,6.8,2.483
tm840242,tt10150694,6.0,467,0.0,3.367
ts88608,tt8531592,7.3,723,0.0,1.4
tm115973,tt1477110,6.6,19,5.0,2.278
ts234501,tt11829340,7.3,60,10.0,1.032
tm869373,tt19783642,7.8,195,7.1,4.017
tm843143,tt11754464,4.1,647,0.0,2.293
ts237304,,,,8.7,7.69
ts253288,tt12875768,5.5,178,10.0,1.061
tm848444,tt11561866,5.9,2310,6.2,2.473
ts89895,tt10050752,6.6,263,0.0,8.586
tm823350,tt13766476,2.9,56,0.0,2.99
ts262228,tt12892186,6.7,17,,0.6
tm431349,tt8659050,6.9,407,0.0,0.638
tm881984,tt11953628,5.9,1477,0.0,1.752
tm451852,tt8890582,5.4,629,0.0,12.245
tm842829,tt11156614,5.5,595,10.0,3.644
tm451584,tt9543488,6.6,611,0.0,5.718
tm935388,tt10543680,5.7,4885,6.3,3.782
tm907704,tt11916314,6.7,149,7.0,2.303
tm452237,tt9382596,4.1,1130,0.0,20.461
tm456074,tt7103742,6.6,936,6.6,1.22
tm894241,tt12241424,6.0,1024,7.0,3.062
ts224906,tt11569628,7.7,254,7.7,14.895
tm887052,tt12187586,7.3,972,0.0,10.385
tm458363,tt6155456,6.0,2423,7.4,6.815
tm845942,tt11193888,5.8,237,6.1,7.028
tm498444,tt8718112,6.0,61,0.0,
tm824324,,,,0.0,2.04
tm831196,tt8976464,6.5,1134,0.0,1.315
tm819841,tt10555482,7.8,365,0.0,2.73
tm841410,,,,5.0,4.532
tm996316,tt14099462,7.6,72,0.0,1.4
ts262037,tt12912830,7.0,154,,
tm845588,,,,0.0,2.287
tm834653,tt10963790,5.6,413,0.0,1.209
tm894858,,,,0.0,0.675
tm971431,,,,0.0,2.271
tm465984,,,,5.0,3.617
tm863280,tt11900444,5.9,27,0.0,1.275
ts225708,tt11874042,4.3,3159,10.0,1.176
tm866782,tt11988512,5.6,5094,5.8,3.827
tm810423,tt10403090,7.6,741,0.0,2.538
tm918373,tt11032990,4.8,867,0.0,8.488
tm457410,tt8442644,6.0,14831,0.0,9.695
tm940566,tt10235600,3.5,1272,0.0,1.95
tm825210,tt10738914,3.0,665,0.0,
tm460259,tt5687236,6.1,854,6.0,2.268
tm896246,tt12358794,5.7,461,0.0,2.137
ts217553,,,,5.0,1.722
tm483190,tt9822904,5.9,53,0.0,
tm925785,tt12536776,2.7,637,0.0,4.03
tm454464,tt9597190,6.3,1903,6.3,5.369
tm484173,tt9766280,6.3,377,10.0,3.101
tm919920,tt12779208,6.6,666,0.0,1.579
ts269283,,,,7.7,1.187
tm405637,tt7867670,6.0,5634,5.3,3.717
tm478962,tt7798984,6.6,181,4.3,0.974
tm813634,tt10369210,5.8,204,0.0,2.545
tm877746,tt11773276,5.6,1611,7.3,
tm938333,tt13058374,6.6,58,0.0,2.048
ts89182,tt9817290,6.4,134,9.0,2.114
tm828318,tt8747548,6.9,2252,5.6,1.895
tm455715,tt9648942,6.5,1132,0.0,3.22
ts243189,tt12319946,8.8,50,,
tm977184,tt13479662,6.1,51,9.5,14.016
tm474695,tt5900870,6.8,360,7.1,1.881
tm845616,tt11280100,5.9,496,0.0,3.134
tm826677,,,,6.2,2.757
ts234505,tt11823028,6.4,130,7.0,1.41
ts224261,tt11460744,5.8,108,10.0,2.157
tm1000551,tt12423052,5.2,1576,0.0,2.696
tm943808,tt13150564,7.1,672,0.0,1.754
tm975616,tt12190648,8.0,20,0.0,1.29
tm373471,tt8268916,3.2,596,6.2,1.81
tm936519,,,,0.0,1.4
tm946795,tt11481312,6.1,994,0.0,4.944
tm813936,tt10376844,5.9,969,0.0,2.486
ts88166,tt9708588,6.3,319,7.6,4.224
tm918258,tt13248198,5.8,617,0.0,29.101
tm1047951,tt11822492,3.3,34,0.0,1.2
tm493556,tt8907844,6.2,68,0.0,1.4
tm882875,,,,0.0,2.659
ts221472,tt11508212,5.2,241,6.5,6.16
tm460411,tt9056824,4.4,1173,4.1,1.509
tm816432,tt9176260,5.4,1039,0.0,1.523
tm1020701,tt13532214,7.2,61,10.0,1.679
tm839479,tt11091664,6.5,678,7.6,2.273
tm828570,tt10833732,7.0,336,0.0,1.017
tm466850,tt10027954,7.3,111,7.7,2.175
tm835445,tt10977680,6.9,928,0.0,3.008
tm1004219,tt13370858,5.7,41,0.0,2.236
tm435327,tt9695156,8.0,522,5.0,1.857
tm435836,tt8207768,6.8,652,0.0,1.988
tm983091,,,,0.0,1.492
ts222687,tt11215130,5.9,84,10.0,1.008
tm674135,tt10320050,7.1,6631,5.0,3.146
tm938434,tt13106900,4.0,223,0.0,2.519
tm912415,tt12572032,6.3,400,0.0,2.95
tm992712,tt13079086,6.2,236,0.0,2.581
ts298837,tt14857600,6.8,10,,
tm475638,tt14495194,3.4,37,0.0,2.143
ts251607,tt12748268,3.7,19,10.0,2.346
ts213611,tt10438656,7.3,59,0.0,1.82
tm980358,,,,0.0,4.44
tm483511,tt9817760,3.7,981,0.0,2.23
ts101042,tt9789272,7.1,151,6.9,2.828
ts269280,tt13453828,5.2,511,7.9,5.53
ts255418,tt12923630,7.9,3156,8.3,1.974
tm830151,tt10773114,7.4,1205,0.0,2.614
tm1026240,tt15127976,6.3,26,7.0,1.555
tm885938,,,,0.0,2.182
ts225513,,,,6.9,7.354
tm838007,tt9176296,5.4,7655,0.0,2.456
tm845552,,,,6.3,2.685
ts237556,tt12189308,4.3,191,7.0,7.945
tm873357,tt11470064,6.8,754,0.0,
tm810357,,,,7.0,2.006
tm1062350,tt14740326,4.4,189,10.0,2.368
tm457296,tt6373518,5.5,1375,5.4,3.248
tm982569,tt13528526,4.7,332,0.0,3.879
tm840208,tt11108064,5.9,438,0.0,2.251
ts229700,tt11210142,,,,0.6
tm840236,tt11127878,6.2,591,0.0,3.228
tm844978,tt11505398,6.6,243,0.0,2.275
tm885364,,,,0.0,10.517
ts45322,tt12071466,8.0,131,6.7,4.459
tm849599,tt11287390,5.1,338,0.0,1.945
ts257243,tt13329282,6.9,399,8.0,1.137
tm981475,tt10101806,6.2,207,0.0,1.65
tm882700,tt14637704,7.0,7,0.0,3.061
ts89740,tt10141612,7.3,77,0.0,6.024
tm850176,,,,0.0,1.762
tm945831,tt13150612,5.4,46,0.0,2.052
ts256134,tt12987872,6.7,178,9.7,1.11
tm862830,tt11010144,4.5,1288,0.0,7.403
tm971819,tt11867144,6.1,213,10.0,
tm915354,tt13388018,5.8,217,0.0,12.91
tm881575,tt16672800,7.4,70,0.0,2.102
ts218000,tt10687564,6.7,611,8.0,2.16
tm848261,tt10081210,3.6,114,0.0,0.994
tm454431,tt8443432,6.0,310,0.0,2.904
tm890479,tt12411586,6.9,143,0.0,1.135
tm982018,tt13458584,5.6,222,0.0,17.611
tm1015303,tt13890834,4.9,117,0.0,
tm813231,tt10410186,6.6,100,0.0,2.214
tm835414,tt7654668,6.8,6,0.0,1.115
tm823459,tt9382396,6.5,221,0.0,3.101
tm832463,tt10882938,6.3,375,0.0,1.453
ts252695,tt12923664,5.6,166,8.0,3.313
tm836449,tt11057912,6.2,156,0.0,1.508
tm832844,tt10847330,6.4,458,0.0,2.839
tm898322,tt12282600,7.0,65,0.0,1.709
tm925702,tt13610390,6.7,212,0.0,1.519
tm887376,,,,7.5,4.428
tm472999,tt9390254,7.0,787,5.7,2.072
tm859424,,,,0.0,1.25
tm863879,,,,6.8,3.602
tm925186,tt11769162,3.9,1003,0.0,7.095
tm852728,tt11710234,5.6,48,6.0,1.488
ts283159,tt14592684,5.0,22,2.0,1.4
tm846630,tt11749980,6.0,207,0.0,3.165
tm918959,,,,0.0,2.143
tm881973,,,,5.0,1.197
ts90648,,,,1.5,2.143
tm813929,tt10377292,6.5,53,0.0,1.306
tm475815,tt8304386,4.3,2556,7.0,3.737
tm683841,tt10156112,7.3,1112,7.9,9.819
tm468824,tt10087988,5.6,72,0.0,22.32
tm474647,tt10061256,4.4,484,7.1,4.889
tm854786,tt10230436,7.5,1372,7.7,5.098
ts222901,tt11330500,5.8,23,10.0,0.6
tm973704,tt9110340,7.5,3803,0.0,2.54
tm467735,tt10018436,6.2,109,0.0,1.161
ts250872,tt12588286,5.3,470,8.3,1.847
ts90568,,,,7.5,1.568
tm1036794,,,,0.0,0.908
tm676905,tt10279104,7.0,33,5.0,
tm844201,tt11193860,4.8,68,0.0,2.865
tm833361,tt10927572,7.2,468,0.0,2.308
tm437379,tt4384500,6.6,124,0.0,1.517
tm847805,tt7212754,7.6,39802,0.0,10.329
tm814652,tt9742362,8.3,1074,10.0,1.915
tm920599,,,,0.0,2.7
tm813938,tt10376958,4.8,313,6.6,2.06
tm461532,tt9749604,4.4,1816,0.0,3.102
tm820338,tt10871460,5.6,574,0.0,14.932
tm844236,,,,0.0,3.056
tm822502,tt10656112,7.1,374,0.0,4.076
tm989205,,,,0.0,1.237
ts218307,tt10715202,6.6,371,10.0,1.289
tm839761,tt11530234,7.3,301,5.0,2.69
tm468651,tt10217780,6.0,239,0.0,2.263
tm834121,,,,0.0,2.791
tm474618,tt10243660,6.3,288,0.0,2.511
tm474496,tt10349240,3.8,476,0.0,5.945
tm677904,tt10241024,6.3,50,5.0,1.223
tm476708,tt9533342,5.7,380,10.0,2.383
tm822210,tt10640262,6.2,90,0.0,
tm949905,tt8011344,3.2,335,0.0,
ts223121,tt11513508,7.1,18,10.0,3.237
tm477403,tt8852408,5.3,74,6.5,0.999
tm935941,tt13034096,5.8,46,0.0,2.448
tm863514,tt11163028,5.5,1695,0.0,3.176
tm922943,tt15929232,6.6,10,,0.67
tm439365,tt4971258,4.5,431,0.0,2.423
tm927926,tt12721188,5.7,1108,0.0,8.354
tm944561,,,,0.0,4.306
tm818499,tt9113332,5.3,283,0.0,4.274
tm476922,tt9194246,4.7,623,6.7,
tm822272,tt10643938,7.0,565,0.0,2.626
tm466854,tt10121762,7.0,908,5.4,2.803
tm940835,,,,0.0,0.619
tm845594,tt10996896,7.2,992,7.0,1.87
tm1088545,tt15526612,5.4,13,,0.981
tm530822,tt6335714,7.7,66,0.0,0.896
tm463217,tt7527082,7.7,1252,0.0,1.578
tm467116,tt9204606,6.5,1970,0.0,8.087
tm879556,tt11916980,7.0,119,4.7,1.859
tm838022,tt11066130,6.7,891,0.0,1.86
tm468811,tt9665400,7.2,582,0.0,2.967
tm812593,tt10432682,4.3,180,0.0,8.017
tm814953,tt10540024,6.9,774,0.0,2.346
tm853091,,,,0.0,1.773
tm467955,tt10087952,6.3,113,0.0,2.359
tm846354,tt11640412,6.8,323,7.5,2.063
tm953122,,,,0.0,1.028
tm373655,tt8319768,7.5,1275,0.8,2.903
tm981956,tt13453940,6.0,65,0.0,1.52
tm842869,tt11168150,5.7,51,6.3,2.2
tm918894,tt12724622,6.4,3265,0.0,7.071
tm823848,,,,0.0,1.906
tm831125,,,,0.0,2.344
tm843222,,,,0.0,0.72
tm675214,tt10327136,6.3,157,0.0,1.325
tm852775,tt11262978,7.2,263,0.0,1.388
tm822167,tt10637682,5.6,290,0.0,3.741
tm461427,tt9817300,5.9,283,0.0,2.559
tm464212,tt9817308,6.5,1205,0.0,5.362
tm1041549,tt14928724,5.2,5,0.0,0.939
tm471802,tt5338082,7.6,49,0.0,1.295
tm837802,tt14706754,3.1,13,8.5,2.23
tm849871,tt12263440,4.5,117,0.0,4.115
tm825934,tt10687588,6.3,40,0.0,2.472
tm866495,tt12217814,4.7,206,6.2,3.639
tm813423,tt10399342,6.8,43,10.0,1.61
tm922407,tt7268736,6.4,1657,0.0,2.453
tm461726,,,,5.8,3.349
tm843345,tt13836494,5.1,92,4.0,3.193
tm901961,tt12401232,5.9,52,,0.6
tm483103,tt9859758,5.1,36,0.0,0.604
tm898285,tt11960940,6.7,30,0.0,0.865
tm924556,tt11060730,4.7,1294,0.0,2.534
tm976168,tt15140954,8.2,22,,0.6
tm1073424,tt20866760,,,10.0,0.89
tm451269,tt9364848,5.4,122,0.0,2.213
tm1080109,,,,4.0,1.91
tm813075,tt10413458,7.4,106,0.0,1.499
tm893510,tt12327140,5.2,849,0.0,1.097
tm475254,tt8958304,6.9,702,6.8,1.277
tm976797,tt13502066,8.5,15,,1.215
ts251929,tt12759420,6.5,112,5.5,1.532
tm873354,tt11469660,6.5,134,5.0,
tm938186,,,,0.0,0.623
tm852060,tt11066396,4.9,27,0.0,1.703
ts252977,,,,,0.606
tm942492,,,,0.0,3.052
tm888850,,,,0.0,3.108
tm882222,,,,10.0,1.399
tm907872,tt12486200,6.0,1043,,2.554
ts223115,tt13846404,8.0,21,10.0,5.114
tm474721,tt10242216,5.9,54,5.0,1.235
tm824855,tt10965300,7.2,252,0.0,2.141
tm849565,,,,0.0,3.285
tm851862,tt9014248,4.1,487,0.0,6.093
tm944307,tt15139398,8.4,1484,0.0,1.424
tm510525,tt7748196,5.2,142,5.6,1.69
tm835958,tt10965252,6.7,105,0.0,1.513
tm852207,,,,,1.447
tm883070,tt11987330,5.9,203,8.0,2.333
ts230973,tt11434874,8.0,45,9.5,3.2
tm679270,tt10081202,7.1,424,5.0,1.938
ts255823,tt13280838,5.4,137,,1.852
tm837042,,,,0.0,1.515
tm435295,tt9307666,6.9,506,0.0,2.006
tm678035,tt10181594,5.2,63,5.0,1.272
tm958984,tt13149312,7.1,39,0.0,0.6
tm507191,tt10346206,6.7,138,0.0,16.787
tm836501,tt10927576,5.9,52,0.0,2.494
ts236850,tt12434912,7.7,208,8.5,3.843
tm977772,tt13483050,5.5,116,0.0,0.84
tm430120,tt8846072,6.1,388,0.0,2.003
tm981770,tt13607632,3.2,144,0.0,3.963
ts222512,tt10990804,6.6,117,8.5,1.4
tm878495,tt11831084,6.9,45,10.0,2.103
tm1000166,,,,0.0,0.66
tm929614,tt12982218,6.9,215,0.0,4.812
ts233732,tt11738790,7.7,37,,0.648
tm474405,tt10044704,6.2,185,4.0,1.939
tm454338,tt9526822,6.6,487,0.0,1.6
tm941493,,,,0.0,2.429
tm885948,tt12055392,7.1,996,0.0,2.638
ts235916,tt11942100,4.4,244,8.0,1.598
tm1068745,,,,3.0,1.597
tm912399,tt12588398,5.0,93,0.0,3.168
ts90696,tt10397430,7.5,53,,0.675
tm834608,tt10984818,6.3,384,0.0,10.225
tm925490,tt9140354,6.6,253,7.0,1.177
tm476496,tt9680076,7.6,213,0.0,1.015
tm947446,tt13328840,5.0,159,7.0,1.801
tm456894,,,,0.0,9.313
tm812783,tt10438652,6.3,76,8.0,4.044
tm976519,tt11378154,3.5,736,0.0,2.678
tm1005937,tt13445916,3.2,19,0.0,0.994
tm860204,,,,0.0,4.549
tm833555,,,,0.0,1.383
tm822271,tt10643918,6.2,466,5.3,4.187
tm826983,,,,6.0,1.708
tm980439,tt13411942,6.0,41,5.8,11.049
ts215862,tt10522374,8.7,13,10.0,1.522
tm1073298,,,,,0.65
tm1113921,tt10545994,6.9,106,,
tm902363,,,,1.0,1.28
tm816983,tt10508182,5.1,161,6.0,1.234
tm461907,tt6018556,4.8,190,0.0,3.565
tm456271,,,,0.0,1.017
tm1030742,,,,0.0,0.961
tm983849,tt13529992,6.5,279,0.0,3.077
ts103918,tt9328616,6.7,105,8.5,4.072
tm979073,,,,0.0,1.603
tm1031016,tt10519534,6.9,39,0.0,0.611
tm918704,,,,0.0,0.665
tm470687,,,,6.2,0.759
tm1114639,tt20872648,,,10.0,1.307
tm854261,tt11792734,3.7,7583,0.0,2.482
tm464284,tt10076722,5.2,202,5.3,1.663
tm460149,tt10039468,6.6,476,5.0,1.706
tm878492,tt11829884,6.9,56,0.0,1.307
tm815438,tt10446658,5.6,550,5.0,3.134
tm472231,tt10290062,6.8,185,0.0,1.332
tm472961,,,,7.0,1.997
tm1080554,,,,,0.6
tm462809,tt10066526,7.1,164,6.0,3.818
tm916008,,,,0.0,2.174
ts90643,,,,8.0,0.809
tm843408,tt14605914,5.8,6,0.0,1.103
tm836077,tt10945950,5.1,26,7.0,2.294
tm811954,tt10438658,6.0,383,0.0,0.982
tm856372,,,,0.0,3.075
tm842976,tt11162974,5.2,154,0.0,12.439
tm426634,tt8900142,6.2,264,7.2,0.796
ts223454,,,,8.0,2.431
tm452578,tt9557190,5.5,427,5.7,3.222
tm1028068,,,,0.0,0.619
tm921230,tt13081264,6.4,292,0.0,2.048
tm450129,tt9389622,6.8,84,0.0,1.506
tm810873,tt9448362,6.9,388,6.5,1.86
tm824566,tt10777716,7.5,33,0.0,1.121
tm981675,tt13439998,5.3,42,0.0,1.97
ts222362,tt10987498,8.0,36,10.0,0.9
tm460199,tt9176136,5.6,1532,5.9,2.169
tm463814,tt9861498,6.5,138,8.5,3.299
ts224956,,,,7.0,1.437
tm1080445,tt1649418,6.5,189749,6.851,510.268
ts252861,tt9660182,4.0,40352,5.956,1387.392
tm463762,tt8178634,8.0,115912,7.0,53.526
tm305129,tt6467266,7.4,68253,8.0,545.619
tm852360,tt11671006,5.8,46991,0.0,1439.906
tm1170388,tt13456318,5.8,28432,6.0,127.205
tm1126268,tt8009428,7.3,117075,7.9,746.928
tm1020438,tt9783600,5.4,55315,0.0,996.869
ts271450,tt13833978,7.7,37498,8.1,68.925
ts277084,tt13640670,6.7,27962,7.477,260.169
tm1067148,tt9288046,7.1,39875,7.634,1723.363
tm1226954,tt21059520,7.2,17203,7.196,219.908
ts356995,tt21062540,7.9,2075,7.0,19.552
ts269395,tt13861620,5.7,5693,7.0,7.322
ts353844,tt20560404,7.3,12259,7.4,10.307
tm1143265,tt18968540,6.2,13322,7.4,2274.044
tm957290,tt13235822,4.7,7213,0.0,155.039
ts357030,tt21063170,5.4,2598,5.7,15.171
ts306335,tt14097144,5.8,3823,6.5,481.983
tm1043537,tt1879016,6.6,24494,6.7,44.29
ts215951,tt10574558,7.7,116410,7.613,73.108
ts108385,tt8740976,6.8,67578,8.0,74.876
tm928497,tt10127708,5.8,4038,7.0,1668.296
ts308317,tt15292870,5.5,1416,6.7,3.681
tm1228854,tt21106500,7.6,5375,6.9,16.145
ts264270,tt12748084,7.0,29394,7.5,11.678
ts222333,tt11126994,9.0,203823,9.081,106.45
ts220305,tt10919420,8.0,441792,7.821,361.925
ts271437,tt13696452,5.3,6132,7.998,904.326
tm1082564,tt2463208,6.7,198758,7.106,317.154
ts217231,tt10638036,8.7,52201,9.027,165.66
ts344162,,,,8.4,511.033
ts225061,tt9170236,6.3,26206,6.6,18.516
ts223537,tt11337908,8.4,82601,8.0,0.6
tm856378,tt11286314,7.2,532657,0.0,120.874
tm674063,tt10293406,6.8,173558,5.0,41.183
ts356887,tt21030224,6.8,931,8.1,8.976
ts328671,tt17736234,6.5,1642,6.8,23.009
ts288808,tt14463552,5.8,2258,6.643,0.6
ts319426,tt12005828,6.8,5664,6.3,6.332
tm1072066,tt14866710,4.8,2093,5.3,41.268
ts255888,tt13315156,6.5,26532,8.4,252.955
tm1221677,tt4181158,5.0,3048,5.965,564.004
ts306526,tt15096884,7.1,815,7.3,8.782
ts311101,tt15407486,6.7,1230,6.2,9.01
ts241363,tt12446242,6.4,1487,7.1,87.031
tm1044289,tt14174940,4.6,23355,0.0,438.512
ts312082,tt20859920,8.7,5263,8.0,108.72
ts90093,tt10203880,6.1,9916,0.0,8.239
ts307973,tt15264192,6.8,12301,6.2,5.846
ts270910,tt11311302,7.2,39182,7.98,236.161
tm1080083,tt9100054,6.7,64693,6.6,36.068
ts296291,,,,7.0,64.356
ts87242,tt2403776,7.6,84955,7.5,28.08
ts302437,tt18783984,5.9,1497,7.5,656.832
tm979026,tt8721424,7.5,105501,0.0,33.246
ts353837,tt20602042,6.4,1835,6.6,5.959
ts256072,tt13315324,6.4,45553,7.0,14.902
tm404856,tt7991608,6.3,274618,0.0,311.673
ts317746,tt21049186,7.2,857,7.2,51.111
ts354073,tt19895946,5.3,403,6.6,6.998
ts256710,tt13365348,7.3,49795,7.4,61.695
ts281927,tt2201227,6.9,31844,7.2,11.449
ts298766,tt14849626,4.7,981,5.7,20.51
ts225855,tt14169960,7.5,49370,8.452,491.672
ts342732,tt18750552,8.0,2143,7.9,2.583
ts255037,tt13175788,5.7,10873,7.9,83.312
tm1232830,,,,6.0,11.947
tm1229846,tt21049266,6.8,1473,6.6,177.035
tm1201262,tt15521050,5.1,5233,5.35,146.021
tm852172,tt7978758,7.2,8125,1.0,8.534
tm937814,tt11790780,7.9,9455,0.0,8.534
ts320073,tt16348586,7.5,196,,3.377
tm370144,tt7979580,7.6,108451,9.0,35.602
ts293103,tt14494894,6.8,356,7.6,39.001
ts345200,tt18751672,8.2,165,8.4,4.726
ts222522,tt10011306,6.9,1066,6.9,16.71
ts237713,tt12809988,7.8,52056,8.0,63.287
tm825714,tt10696784,6.6,62869,0.0,114.813
tm996762,tt9851854,8.2,27687,0.0,6.429
ts102086,tt9698442,7.2,62388,8.3,29.851
ts357930,,,,5.7,22.238
tm1196288,tt19704638,6.6,12006,6.5,42.481
ts284297,tt14088994,6.1,851,8.1,9.277
ts296046,tt2531336,7.5,107615,7.9,66.66
tm1083293,tt15035360,5.7,23331,5.327,43.789
ts346959,tt19758756,6.8,4080,6.4,2.873
ts287722,tt10945036,6.9,2831,8.7,5.205
tm1165462,tt5315212,5.5,37669,5.9,232.337
ts240453,tt12304420,7.4,10128,6.9,14.127
ts294227,tt14589904,5.5,2003,6.5,47.136
tm946869,tt11755740,4.7,53074,0.0,331.065
tm986168,tt9421570,6.3,124549,0.0,33.761
tm1019177,tt6506264,5.4,9543,0.0,23.747
ts256310,tt9288848,7.0,5424,8.333,50.254
tm1209228,tt20201450,7.6,1807,6.2,4.061
ts311985,tt10231312,7.6,19013,8.2,42.395
tm1120543,tt13610562,4.7,23944,4.8,91.061
ts328051,tt17216636,7.1,753,7.0,4.182
ts357137,tt20597418,2.6,135,,7.79
ts310081,tt13018574,6.8,3518,6.75,39.696
ts269096,tt13446244,7.5,1005,8.8,34.287
tm991529,tt12680684,7.3,42684,0.0,34.74
ts355168,tt20560384,7.2,690,7.7,7.588
ts330198,,,,8.3,26.566
tm1231785,tt21044524,3.9,269,3.792,16.562
tm1092864,tt11233960,7.1,109495,7.5,74.153
ts311987,tt18260538,5.9,6998,5.3,3.403
ts85985,tt1267295,6.7,39985,8.5,17.479
ts237722,tt10611608,7.4,7836,8.0,96.8
ts251675,tt12235718,6.6,24469,7.6,193.725
tm1235785,,,,,6.666
tm1014947,tt13873302,6.5,22819,7.0,60.566
tm1075698,tt12141112,6.7,27381,6.8,123.401
ts252119,tt12940732,7.2,658,8.0,11.854
ts292696,tt14463542,6.9,2584,6.7,19.965
tm1195971,tt19637852,6.5,4856,6.935,149.855
ts234817,tt11859542,6.2,7821,7.5,13.736
ts227473,tt11343600,7.1,15937,6.9,57.609
tm1117040,tt13919802,6.6,21558,5.2,9.261
ts269179,tt13649532,6.6,925,5.5,4.603
tm1204402,tt19885626,7.6,19095,7.4,7.492
tm1001097,tt11364112,4.0,634,0.0,87.939
tm525645,tt6566576,6.2,81873,6.6,123.091
ts289334,tt10839422,5.4,21528,7.1,165.068
tm1022953,tt14030682,7.1,939,0.0,3.747
tm1038686,tt14544192,8.6,49010,0.0,11.434
tm1180524,tt8131720,5.4,566,6.0,5.264
ts310057,tt13655456,7.4,18720,7.2,42.104
ts328625,,,,6.8,55.768
tm501313,tt8368408,6.0,44898,6.398,106.522
tm1137051,tt16360006,6.3,5724,7.497,550.643
tm471968,tt8893974,6.7,14841,6.9,29.687
tm1111987,tt7475578,6.8,30849,6.9,29.255
ts300391,tt10888878,7.2,53288,7.644,40.623
ts273436,tt13987620,7.0,6611,7.3,6.871
ts281225,tt13980362,6.7,2092,5.7,27.824
tm1048362,tt13024674,6.4,77260,0.0,157.021
ts349630,tt19037550,8.2,1411,6.7,2.852
ts286731,tt14626352,7.8,6385,8.253,132.754
ts232107,tt11570202,6.9,20960,8.0,94.568
ts296472,tt10834220,7.7,45514,7.7,49.565
ts88578,tt9012876,7.4,21734,0.0,9.959
tm1165983,tt14817272,5.6,24702,6.0,157.463
tm1198242,tt18258584,6.5,11794,6.5,212.868
tm1196705,tt15215512,6.1,12632,6.789,372.132
tm1219452,tt18312376,6.8,367,6.0,5.986
tm456513,tt0993840,5.7,172774,0.0,131.869
tm1138477,tt11893274,7.4,11317,7.2,25.636
tm1166288,tt11278476,7.2,8321,7.119,49.137
tm1064065,tt6708668,5.7,21096,6.3,207.948
tm1119272,tt14079374,7.7,25959,7.5,22.226
ts343430,tt14140886,7.5,3654,7.1,12.437
tm851128,tt11541872,5.5,8348,0.0,26.497
tm1137119,tt14556392,7.0,403,7.0,2.711
tm1166024,tt11514780,4.8,21096,5.3,25.632
tm1046932,tt7737528,6.2,62060,0.0,64.19
tm992844,tt3661210,7.1,75182,0.0,20.072
ts225645,tt11834150,7.2,17030,7.0,6.775
ts282131,tt11053426,8.2,3433,7.7,6.232
tm1207097,tt20723672,4.6,2368,5.1,5.237
ts356951,tt21062288,7.5,259,9.071,8.413
tm1033470,tt11804152,5.8,22058,0.0,21.514
tm824160,tt9701940,6.7,64704,0.0,116.422
tm1064228,tt4733624,6.6,38212,7.6,88.619
ts95572,tt7985576,7.6,43927,8.0,12.904
tm1185367,tt19034522,5.7,4593,5.9,5.038
ts311989,tt14599438,8.0,9325,7.1,3.852
ts307649,tt15260794,8.0,9694,7.3,7.209
ts305788,tt15341198,5.9,1138,6.0,14.164
tm983784,tt6874762,5.7,5959,0.0,11.156
tm1171875,tt15575356,6.2,1199,6.4,8.449
ts321918,tt11092142,7.2,6850,6.5,21.344
tm993838,tt10896634,6.5,5472,7.0,59.305
ts328194,tt12940504,7.8,21882,8.3,86.286
tm983723,tt8610436,7.8,5170,0.0,6.784
tm855839,tt9170516,7.3,11936,0.0,22.432
tm1108321,tt15523010,8.0,26868,7.2,7.841
tm1092958,tt13056008,5.3,16808,6.0,96.132
ts296743,tt13457822,5.5,4758,7.3,198.535
ts108042,tt8787772,8.1,4105,0.0,51.341
tm1046264,tt9742794,6.4,25877,0.0,22.456
ts329699,tt18082212,7.7,2154,7.6,1.844
tm1150385,tt14992922,7.1,65630,7.061,41.443
tm1138743,tt16379454,6.8,455,6.8,4.687
ts283080,tt11937816,6.4,14570,7.7,119.334
tm1227918,tt15311262,5.3,927,6.3,561.722
ts287976,tt14664414,8.3,33101,8.8,43.342
ts225657,tt9569546,7.5,15315,7.3,18.504
tm347095,tt6341832,6.5,39225,0.0,44.5
